soc_code_2019,title,task_comp_nat,task_comp_ut,freq_sum_eco,importance,relevance,tot_emp_nat,tot_emp_ut,major_group_code,major_occ_category,a_med_nat,h_med_nat,a_med_ut,h_med_ut,ai_task_comp_nat,ai_task_comp_ut,freq_sum_ai,code_changed,title_changed,code_or_title_changed,code_and_title_changed,pct_automated_nat,pct_automated_ut,people_automated_nat,people_automated_ut,eco_value_nat,eco_value_ut,ut_share_of_nat,ut_concentration_index
29-1229.04,Physical Medicine and Rehabilitation Physicians,19568533.627938464,217179.94576923078,62.051413076923076,4.3406666666666665,93.234,315360.0,3500.0,29,Healthcare Practitioners and Technical Occupations,249103.6,119.76134615384616,232740.0,111.89,0.0,0.0,25.52946,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-1229.05,Preventive Medicine Physicians,5224033.857046153,57978.55942307692,16.565302692307693,4.066,96.842,315360.0,3500.0,29,Healthcare Practitioners and Technical Occupations,249103.6,119.76134615384616,232740.0,111.89,0.0,0.0,10.190860384615386,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-1229.06,Sports Medicine Physicians,17578218.676984616,195090.58019230768,55.74016576923077,3.854074074074074,94.62444444444445,315360.0,3500.0,29,Healthcare Practitioners and Technical Occupations,249103.6,119.76134615384616,232740.0,111.89,0.0,0.0,31.28919613122172,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-1241.00,"Ophthalmologists, Except Pediatric",1082915.2454346153,5365.3934538461535,89.42322423076924,4.405555555555555,91.53666666666668,12110.0,60.0,29,Healthcare Practitioners and Technical Occupations,301500.0,144.95192307692307,168530.0,81.02,0.0,0.0,50.744431923076924,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,,
29-1291.00,Acupuncturists,868517.356,9570.1557,102.9049,4.512222222222222,99.89722222222223,8440.0,93.0,29,Healthcare Practitioners and Technical Occupations,78140.0,37.57,78140.0,37.57,0.0,0.0,47.55556153846154,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-1292.00,Dental Hygienists,18496249.963507693,332657.25501538464,84.43077538461539,4.2875,88.12625,219070.0,3940.0,29,Healthcare Practitioners and Technical Occupations,94260.0,45.32,82610.0,39.72,0.0,0.0,46.362651923076925,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-1299.01,Naturopathic Physicians,2239202.075573077,16683.39738846154,72.53651038461538,4.168,91.975,30870.0,230.0,29,Healthcare Practitioners and Technical Occupations,113730.0,54.67999999999999,113730.0,54.67999999999999,0.0,0.0,34.84988769230769,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-1299.02,Orthoptists,2453309.331092308,18278.624753846154,79.47228153846154,4.27875,93.750625,30870.0,230.0,29,Healthcare Practitioners and Technical Occupations,113730.0,54.68,113730.0,54.68,0.0,0.0,33.25972423076924,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-2011.00,Medical and Clinical Laboratory Technologists,12574163.327015383,138482.94382423075,73.3101873076923,4.586666666666667,82.60066666666667,171520.0,1889.0,29,Healthcare Practitioners and Technical Occupations,61890.0,29.75,61890.0,29.75,365328.8920615385,4021.3441476923085,54.67851846153846,False,False,False,False,2.9053932461385754,2.903855187247025,4983.330495776884,54.88287841955769,308418324.38363135,3396701.3453864255,0.011007462686567165,0.8901457516723583
29-2011.01,Cytogenetic Technologists,16711070.369476922,184043.91282615386,97.42928153846154,4.625333333333333,93.49266666666668,171520.0,1889.0,29,Healthcare Practitioners and Technical Occupations,61890.0,29.75,61890.0,29.75,415901.1682461538,4578.01659076923,65.03700538461538,False,False,False,False,2.4887763563356478,2.4874588463534684,4268.749206386903,47.012985371180385,264192888.38328543,2909633.664622354,0.011007462686567163,0.8901457516723582
29-2011.02,Cytotechnologists,10731611.969969232,118190.38602653846,62.56770038461539,4.409230769230769,95.00461538461538,171520.0,1889.0,29,Healthcare Practitioners and Technical Occupations,61890.0,29.75,61890.0,29.75,0.0,0.0,47.646965,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
